"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","response_type","key_press","avg_frame_time","center_x","center_y","block","event","resp","target"
"2661","We Are Going To Run 20 Trials Now","0","html-button-response","4","17832","0.0-4.0","8","8","","","","","","","","",""
"18067",""," ","psychophysics","5","35908","0.0-5.0-0.0","8","8","key"," ","16.711111111111112","720","200","no_feedback","trial","71","59"
"7824",""," ","psychophysics","6","43736","0.0-5.0-0.1","8","8","key"," ","16.70940170940171","720","200","no_feedback","trial","25","24"
"8357",""," ","psychophysics","7","52097","0.0-5.0-0.2","8","8","key"," ","16.711422845691384","720","200","no_feedback","trial","25","23"
"18322",""," ","psychophysics","8","70423","0.0-5.0-0.3","8","8","key"," ","16.710766423357665","720","200","no_feedback","trial","49","33"
"9958",""," ","psychophysics","9","80384","0.0-5.0-0.4","8","8","key"," ","16.709243697478993","720","200","no_feedback","trial","31","26"
"19949",""," ","psychophysics","10","100337","0.0-5.0-0.5","8","8","key"," ","16.70997485331098","720","200","no_feedback","trial","83","63"
"13302",""," ","psychophysics","11","113642","0.0-5.0-0.6","8","8","key"," ","16.71069182389937","720","200","no_feedback","trial","58","46"
"11677",""," ","psychophysics","12","125323","0.0-5.0-0.7","8","8","key"," ","16.710601719197708","720","200","no_feedback","trial","68","52"
"6443",""," ","psychophysics","13","131769","0.0-5.0-0.8","8","8","key"," ","16.7109375","720","200","no_feedback","trial","27","24"
"9666",""," ","psychophysics","14","141443","0.0-5.0-0.9","8","8","key"," ","16.71107266435986","720","200","no_feedback","trial","58","57"
"8722.99999999997",""," ","psychophysics","15","150170","0.0-5.0-0.10","8","8","key"," ","16.712092130518233","720","200","no_feedback","trial","28","21"
"10895",""," ","psychophysics","16","161074","0.0-5.0-0.11","8","8","key"," ","16.707055214723926","720","200","no_feedback","trial","52","45"
"8883.99999999997",""," ","psychophysics","17","169969","0.0-5.0-0.12","8","8","key"," ","16.70809792843691","720","200","no_feedback","trial","39","33"
"14495",""," ","psychophysics","18","184472","0.0-5.0-0.13","8","8","key"," ","16.71049596309112","720","200","no_feedback","trial","43","37"
"11563.99999999997",""," ","psychophysics","19","196042","0.0-5.0-0.14","8","8","key"," ","16.710564399421127","720","200","no_feedback","trial","41","37"
"11711",""," ","psychophysics","20","207762","0.0-5.0-0.15","8","8","key"," ","16.710413694721826","720","200","no_feedback","trial","53","47"
"22085.99999999997",""," ","psychophysics","21","229851","0.0-5.0-0.16","8","8","key"," ","16.71060606060606","720","200","no_feedback","trial","81","66"
"14100.00000000003",""," ","psychophysics","22","243962","0.0-5.0-0.17","8","8","key"," ","16.708530805687204","720","200","no_feedback","trial","55","48"
"10193.00000000003",""," ","psychophysics","23","254159","0.0-5.0-0.18","8","8","key"," ","16.711001642036123","720","200","no_feedback","trial","59","49"
"14274",""," ","psychophysics","24","268437","0.0-5.0-0.19","8","8","key"," ","16.710433763188746","720","200","no_feedback","trial","71","53"
"8815","Great.  We Are Going To Run A Final 20 Trials With Feedback.<br>Use the Feedback To Improve Your Adjustments.","0","html-button-response","25","277253","0.0-6.0","8","8","","","","","","","","",""
"9878",""," ","psychophysics","26","287134","0.0-7.0-0.0","8","8","key"," ","16.710169491525424","720","200","feedback","trial","36","31"
"9291",""," ","psychophysics","27","296427","0.0-7.0-1.0","8","8","key"," ","16.713513513513515","720","250","feedback","feedback","",""
"14242",""," ","psychophysics","28","310673","0.0-7.0-0.1","8","8","key"," ","16.712441314553992","720","200","feedback","trial","69","57"
"10571.000000000058",""," ","psychophysics","29","321247","0.0-7.0-1.1","8","8","key"," ","16.711568938193345","720","250","feedback","feedback","",""
"10461",""," ","psychophysics","30","331721","0.0-7.0-0.2","8","8","key"," ","16.710862619808307","720","200","feedback","trial","30","25"
"1809",""," ","psychophysics","31","333536","0.0-7.0-1.2","8","8","key"," ","16.703703703703702","720","250","feedback","feedback","",""
"29423",""," ","psychophysics","32","362964","0.0-7.0-0.3","8","8","key"," ","16.710795454545455","720","200","feedback","trial","77","63"
"5170.999999999942",""," ","psychophysics","33","368140","0.0-7.0-1.3","8","8","key"," ","16.711038961038962","720","250","feedback","feedback","",""
"11750",""," ","psychophysics","34","379898","0.0-7.0-0.4","8","8","key"," ","16.711237553342816","720","200","feedback","trial","38","36"
"3933",""," ","psychophysics","35","383836","0.0-7.0-1.4","8","8","key"," ","16.71063829787234","720","250","feedback","feedback","",""
"14765.999999999942",""," ","psychophysics","36","398604","0.0-7.0-0.5","8","8","key"," ","17.17948717948718","720","200","feedback","trial","63","55"
"1226",""," ","psychophysics","37","399832","0.0-7.0-1.5","8","8","key"," ","16.71232876712329","720","250","feedback","feedback","",""
"6735.999999999942",""," ","psychophysics","38","406570","0.0-7.0-0.6","8","8","key"," ","16.713930348258707","720","200","feedback","trial","29","29"
"4916",""," ","psychophysics","39","411491","0.0-7.0-1.6","8","8","key"," ","16.713310580204777","720","250","feedback","feedback","",""
"8401",""," ","psychophysics","40","419901","0.0-7.0-0.7","8","8","key"," ","16.705765407554672","720","200","feedback","trial","26","24"
"1102",""," ","psychophysics","41","421005","0.0-7.0-1.7","8","8","key"," ","16.692307692307693","720","250","feedback","feedback","",""
"14890",""," ","psychophysics","42","435899","0.0-7.0-0.8","8","8","key"," ","16.71011235955056","720","200","feedback","trial","74","65"
"1376",""," ","psychophysics","43","437279","0.0-7.0-1.8","8","8","key"," ","16.71604938271605","720","250","feedback","feedback","",""
"12313.999999999942",""," ","psychophysics","44","449601","0.0-7.0-0.9","8","8","key"," ","16.706919945725915","720","200","feedback","trial","61","58"
"1070.0000000000582",""," ","psychophysics","45","450673","0.0-7.0-1.9","8","8","key"," ","16.714285714285715","720","250","feedback","feedback","",""
"11267",""," ","psychophysics","46","461944","0.0-7.0-0.10","8","8","key"," ","16.710252600297178","720","200","feedback","trial","76","67"
"1115",""," ","psychophysics","47","463068","0.0-7.0-1.10","8","8","key"," ","16.70149253731343","720","250","feedback","feedback","",""
"11111",""," ","psychophysics","48","474182","0.0-7.0-0.11","8","8","key"," ","16.70933734939759","720","200","feedback","trial","48","50"
"1043",""," ","psychophysics","49","475231","0.0-7.0-1.11","8","8","key"," ","16.704918032786885","720","250","feedback","feedback","",""
"12967.999999999942",""," ","psychophysics","50","488208","0.0-7.0-0.12","8","8","key"," ","16.70876288659794","720","200","feedback","trial","54","52"
"1252",""," ","psychophysics","51","489464","0.0-7.0-1.12","8","8","key"," ","16.7027027027027","720","250","feedback","feedback","",""
"11916",""," ","psychophysics","52","501384","0.0-7.0-0.13","8","8","key"," ","16.712078651685392","720","200","feedback","trial","52","53"
"1404",""," ","psychophysics","53","502797","0.0-7.0-1.13","8","8","key"," ","16.702380952380953","720","250","feedback","feedback","",""
"9371",""," ","psychophysics","54","512173","0.0-7.0-0.14","8","8","key"," ","16.710714285714285","720","200","feedback","trial","22","25"
"1414",""," ","psychophysics","55","513592","0.0-7.0-1.14","8","8","key"," ","16.714285714285715","720","250","feedback","feedback","",""
"12222",""," ","psychophysics","56","525819","0.0-7.0-0.15","8","8","key"," ","16.70998632010944","720","200","feedback","trial","48","47"
"2024",""," ","psychophysics","57","527848","0.0-7.0-1.15","8","8","key"," ","16.708333333333332","720","250","feedback","feedback","",""
"8751",""," ","psychophysics","58","536603","0.0-7.0-0.16","8","8","key"," ","16.7112810707457","720","200","feedback","trial","25","24"
"949",""," ","psychophysics","59","537562","0.0-7.0-1.16","8","8","key"," ","16.732142857142858","720","250","feedback","feedback","",""
"10738.999999999884",""," ","psychophysics","60","548304","0.0-7.0-0.17","8","8","key"," ","16.71183800623053","720","200","feedback","trial","48","50"
"1149",""," ","psychophysics","61","549457","0.0-7.0-1.17","8","8","key"," ","16.705882352941178","720","250","feedback","feedback","",""
"4714",""," ","psychophysics","62","554175","0.0-7.0-0.18","8","8","key"," ","16.71174377224199","720","200","feedback","trial","27","22"
"3875",""," ","psychophysics","63","558052","0.0-7.0-1.18","8","8","key"," ","16.714285714285715","720","250","feedback","feedback","",""
"19692",""," ","psychophysics","64","577755","0.0-7.0-0.19","8","8","key"," ","16.710526315789473","720","200","feedback","trial","64","57"
"1095",""," ","psychophysics","65","578853","0.0-7.0-1.19","8","8","key"," ","16.692307692307693","720","250","feedback","feedback","",""
"6754.100000143051","Set You Browser to Full Screen Please.<br><br>","0","html-button-response","0","6757","0.0-0.0","9","9","","","","","","","","",""
"13799.200000047684","You will see two horizontal lines, an upper line and a lower line.<br> Your job is to adjust the lower line so it is the <strong>same length</strong> as the upper line","0","html-button-response","1","20558","0.0-1.0","9","9","","","","","","","","",""
"8636.700000047684","Use the left arrow to shorten the bottom line <br> Use the right arrow to lengthen it.","0","html-button-response","2","29197","0.0-2.0","9","9","","","","","","","","",""
"2353","When the line is best adjusted, use the space bar to continue!","0","html-button-response","3","31551","0.0-3.0","9","9","","","","","","","","",""
"3738.7999999523163","We Are Going To Run 20 Trials Now","0","html-button-response","4","35291","0.0-4.0","9","9","","","","","","","","",""
"21412",""," ","psychophysics","5","56724","0.0-5.0-0.0","9","9","key"," ","16.68257120622568","640","200","no_feedback","trial","30","27"
"20858.599999904633",""," ","psychophysics","6","77586","0.0-5.0-0.1","9","9","key"," ","16.701251602564106","640","200","no_feedback","trial","69","61"
"11224.5",""," ","psychophysics","7","88814","0.0-5.0-0.2","9","9","key"," ","16.674441964285702","640","200","no_feedback","trial","52","48"
"11332.5",""," ","psychophysics","8","100150","0.0-5.0-0.3","9","9","key"," ","16.674586156111943","640","200","no_feedback","trial","51","50"
"16219.5",""," ","psychophysics","9","116372","0.0-5.0-0.4","9","9","key"," ","16.691887744593206","640","200","no_feedback","trial","32","30"
"28896.200000047684",""," ","psychophysics","10","145272","0.0-5.0-0.5","9","9","key"," ","16.674594110854503","640","200","no_feedback","trial","73","66"
"5999.800000190735",""," ","psychophysics","11","151274","0.0-5.0-0.6","9","9","key"," ","16.674980501392756","640","200","no_feedback","trial","25","24"
"19703.39999985695",""," ","psychophysics","12","170980","0.0-5.0-0.7","9","9","key"," ","16.674287891617276","640","200","no_feedback","trial","77","70"
"17809.299999952316",""," ","psychophysics","13","188793","0.0-5.0-0.8","9","9","key"," ","16.721657894736854","640","200","no_feedback","trial","29","26"
"19888.599999904633",""," ","psychophysics","14","208700","0.0-5.0-0.9","9","9","key"," ","16.674580050293358","640","200","no_feedback","trial","35","34"
"17074.5",""," ","psychophysics","15","225778","0.0-5.0-0.10","9","9","key"," ","16.674668621700896","640","200","no_feedback","trial","49","45"
"11686.200000047684",""," ","psychophysics","16","237466","0.0-5.0-0.11","9","9","key"," ","16.67440571428572","640","200","no_feedback","trial","37","35"
"20790.400000095367",""," ","psychophysics","17","258259","0.0-5.0-0.12","9","9","key"," ","16.674599518459075","640","200","no_feedback","trial","37","35"
"29561.10000014305",""," ","psychophysics","18","287824","0.0-5.0-0.13","9","9","key"," ","16.702823063877894","640","200","no_feedback","trial","78","66"
"8672",""," ","psychophysics","19","296498","0.0-5.0-0.14","9","9","key"," ","16.674782273603082","640","200","no_feedback","trial","52","51"
"15973.700000047684",""," ","psychophysics","20","312475","0.0-5.0-0.15","9","9","key"," ","16.674722048066847","640","200","no_feedback","trial","75","69"
"9176.399999856949",""," ","psychophysics","21","321658","0.0-5.0-0.16","9","9","key"," ","16.674652727272743","640","200","no_feedback","trial","23","20"
"12742.100000143051",""," ","psychophysics","22","334403","0.0-5.0-0.17","9","9","key"," ","16.674419397116637","640","200","no_feedback","trial","76","67"
"8593.099999904633",""," ","psychophysics","23","342999","0.0-5.0-0.18","9","9","key"," ","16.707118677042864","640","200","no_feedback","trial","35","34"
"10470",""," ","psychophysics","24","353472","0.0-5.0-0.19","9","9","key"," ","16.674543859649145","640","200","no_feedback","trial","46","42"
"35528.10000014305","Great.  We Are Going To Run A Final 20 Trials With Feedback.<br>Use the Feedback To Improve Your Adjustments.","0","html-button-response","25","389002","0.0-6.0","9","9","","","","","","","","",""
"21521",""," ","psychophysics","26","410529","0.0-7.0-0.0","9","9","key"," ","16.688201550387575","640","200","feedback","trial","77","67"
"6267.5",""," ","psychophysics","27","416801","0.0-7.0-1.0","9","9","key"," ","16.674","640","250","feedback","feedback","",""
"13505.299999952316",""," ","psychophysics","28","430315","0.0-7.0-0.1","9","9","key"," ","16.674854140914704","640","200","feedback","trial","31","32"
"3055.5",""," ","psychophysics","29","433377","0.0-7.0-1.1","9","9","key"," ","16.674000000000028","640","250","feedback","feedback","",""
"17276.900000095367",""," ","psychophysics","30","450673","0.0-7.0-0.2","9","9","key"," ","16.674671814671836","640","200","feedback","trial","74","68"
"3651.399999856949",""," ","psychophysics","31","454328","0.0-7.0-1.2","9","9","key"," ","16.673999999999868","640","250","feedback","feedback","",""
"13506.5",""," ","psychophysics","32","467840","0.0-7.0-0.3","9","9","key"," ","16.67436711990114","640","200","feedback","trial","34","36"
"1350",""," ","psychophysics","33","469192","0.0-7.0-1.3","9","9","key"," ","16.678062499999943","640","250","feedback","feedback","",""
"11150.099999904633",""," ","psychophysics","34","480360","0.0-7.0-0.4","9","9","key"," ","16.67460986547087","640","200","feedback","trial","38","39"
"1552.4000000953674",""," ","psychophysics","35","481914","0.0-7.0-1.4","9","9","key"," ","16.6739999999997","640","250","feedback","feedback","",""
"22855.799999952316",""," ","psychophysics","36","504773","0.0-7.0-0.5","9","9","key"," ","16.674490510948925","640","200","feedback","trial","55","56"
"1165.6000001430511",""," ","psychophysics","37","505941","0.0-7.0-1.5","9","9","key"," ","16.67399999999991","640","250","feedback","feedback","",""
"10185.300000190735",""," ","psychophysics","38","516129","0.0-7.0-0.6","9","9","key"," ","16.674480327868885","640","200","feedback","trial","25","26"
"1249.7999999523163",""," ","psychophysics","39","517381","0.0-7.0-1.6","9","9","key"," ","16.673999999999854","640","250","feedback","feedback","",""
"12572",""," ","psychophysics","40","529956","0.0-7.0-0.7","9","9","key"," ","16.67498671978746","640","200","feedback","trial","72","70"
"1102.2000000476837",""," ","psychophysics","41","531061","0.0-7.0-1.7","9","9","key"," ","16.67400000000086","640","250","feedback","feedback","",""
"13884.5",""," ","psychophysics","42","544947","0.0-7.0-0.8","9","9","key"," ","16.674412259615426","640","200","feedback","trial","54","47"
"3528.7000000476837",""," ","psychophysics","43","548479","0.0-7.0-1.8","9","9","key"," ","16.67399999999962","640","250","feedback","feedback","",""
"5616.700000047684",""," ","psychophysics","44","554098","0.0-7.0-0.9","9","9","key"," ","16.675020833333424","640","200","feedback","trial","32","31"
"1131.5",""," ","psychophysics","45","555232","0.0-7.0-1.9","9","9","key"," ","16.674000000000806","640","250","feedback","feedback","",""
"5874.5",""," ","psychophysics","46","561109","0.0-7.0-0.10","9","9","key"," ","16.674971509971286","640","200","feedback","trial","22","21"
"1710",""," ","psychophysics","47","562821","0.0-7.0-1.10","9","9","key"," ","16.67400000000021","640","250","feedback","feedback","",""
"8285.5",""," ","psychophysics","48","571109","0.0-7.0-0.11","9","9","key"," ","16.67471370967753","640","200","feedback","trial","21","23"
"2847.5",""," ","psychophysics","49","573959","0.0-7.0-1.11","9","9","key"," ","16.673999999999754","640","250","feedback","feedback","",""
"20607.400000095367",""," ","psychophysics","50","594569","0.0-7.0-0.12","9","9","key"," ","16.701597729115935","640","200","feedback","trial","64","61"
"1109.2000000476837",""," ","psychophysics","51","595681","0.0-7.0-1.12","9","9","key"," ","16.994653846155135","640","250","feedback","feedback","",""
"13056.200000047684",""," ","psychophysics","52","608739","0.0-7.0-0.13","9","9","key"," ","16.674444444444404","640","200","feedback","trial","55","55"
"1668.7999999523163",""," ","psychophysics","53","610411","0.0-7.0-1.13","9","9","key"," ","16.67756565656593","640","250","feedback","feedback","",""
"12921",""," ","psychophysics","54","623334","0.0-7.0-0.14","9","9","key"," ","16.674440568475443","640","200","feedback","trial","62","62"
"1301.5",""," ","psychophysics","55","624638","0.0-7.0-1.14","9","9","key"," ","16.674000000000582","640","250","feedback","feedback","",""
"11038.800000190735",""," ","psychophysics","56","635680","0.0-7.0-0.15","9","9","key"," ","16.674514372163287","640","200","feedback","trial","32","30"
"2335.2000000476837",""," ","psychophysics","57","638018","0.0-7.0-1.15","9","9","key"," ","16.6739999999999","640","250","feedback","feedback","",""
"9825.700000047684",""," ","psychophysics","58","647847","0.0-7.0-0.16","9","9","key"," ","16.702998296422543","640","200","feedback","trial","22","23"
"1733.6000001430511",""," ","psychophysics","59","649583","0.0-7.0-1.16","9","9","key"," ","16.677310679611995","640","250","feedback","feedback","",""
"38719.799999952316",""," ","psychophysics","60","688307","0.0-7.0-0.17","9","9","key"," ","16.67443214131838","640","200","feedback","trial","59","55"
"2717.7999999523163",""," ","psychophysics","61","691027","0.0-7.0-1.17","9","9","key"," ","16.676191358025083","640","250","feedback","feedback","",""
"12911.200000047684",""," ","psychophysics","62","703945","0.0-7.0-0.18","9","9","key"," ","16.761088311688237","640","200","feedback","trial","26","27"
"1147.3999998569489",""," ","psychophysics","63","705096","0.0-7.0-1.18","9","9","key"," ","16.67400000000078","640","250","feedback","feedback","",""
"17910.400000095367",""," ","psychophysics","64","723015","0.0-7.0-0.19","9","9","key"," ","16.674636871508323","640","200","feedback","trial","70","65"
"1609",""," ","psychophysics","65","724627","0.0-7.0-1.19","9","9","key"," ","16.674000000000294","640","250","feedback","feedback","",""
